time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
1971.0,207.19250823799985,207.19253840034327,207.19472799454402,169.63457467616968,169.63876818412209
1971.5,208.90443895632856,208.90446967938973,208.90673165486268,171.14772387845053,171.15196325840483
1972.0,210.62021404433824,210.62024534471826,210.62258210455238,172.6692141668749,172.67351419806528
1972.5,212.3402911488327,212.3403230484049,212.3427372620643,174.19649604851688,174.2008724462167
1973.0,214.0650276418951,214.06506018065684,214.06755459504117,175.7272403579727,175.73170717168276
1973.5,215.79469532590085,215.79472858942006,215.79730595585397,177.25945819883728,177.264028436421
1974.0,217.52949392819934,217.52952809193087,217.53219113920022,178.7914457805264,178.79613154534724
1974.5,219.26953380944482,219.2695691967061,219.27232030273848,180.3194072044745,180.32421677992934
1975.0,221.01471881686663,221.01475598866858,221.01759783065037,181.84103563834898,181.84598091369276
1975.5,222.76510938341983,222.76514923220824,222.7680844624893,183.36170998125482,183.36683613794028
1976.0,224.52073043634536,224.52077430046316,224.52380555256602,184.89018583211487,184.89508319621396
1976.5,226.28229817160798,226.28234796383498,226.28547740259148,186.43779946911403,186.44297001874972
1977.0,228.04992908712498,228.04998743357078,228.05321761562016,187.98088512940706,187.98632837549184
1977.5,229.82351078980062,229.82358117757803,229.82691476938203,189.5201170734492,189.5258290267294
1978.0,231.603254489051,231.60334145514176,231.60678273678693,191.05639228894594,191.062367654341
1978.5,233.39127099060352,233.39138025612644,233.39493210089617,192.59004831188395,192.59627690089258
1979.0,235.18738511861002,235.18752382814347,235.1911891276598,194.12023560428946,194.12670803251348
1979.5,236.99142983709493,236.99160681845777,236.99538848843505,195.64822115421674,195.6549259232301
1980.0,238.80324900039207,238.80347507182617,238.80737605758435,197.17538893870815,197.18231242305123
1980.5,240.6226965978174,240.62298492363954,240.62700820495445,198.68726294222387,198.6956048824669
1981.0,242.45036115492957,242.450736895221,242.4549033528178,200.15070838821174,200.1591237750653
1981.5,244.2878559984651,244.2883404688585,244.29265355476724,201.62478071980874,201.63323519021975
1982.0,246.13506288349885,246.1356815523326,246.14014481184245,203.1020515505708,203.1105300201132
1982.5,247.99187359870604,247.99265668373917,247.99727377992357,204.5781886339915,204.5867164519221
1983.0,249.8581914151474,249.85917449744747,249.86394921293515,206.08117178130243,206.0891703152892
1983.5,251.73393029199644,251.73515494447346,251.7400911774253,207.58526959085123,207.59343293543714
1984.0,253.61955632650674,253.6212369571072,253.62644759647088,209.0871692696314,209.09551275232093
1984.5,255.51841396813694,255.52063841150465,255.52613028800238,210.5877215465932,210.59625305240488
1985.0,257.43040225477614,257.4332715451525,257.43905176389023,212.08834734006845,212.0970724402814
1985.5,259.3554279565071,259.3590577831201,259.3651339119691,213.50856593282666,213.51935321639178
1986.0,261.2934209369514,261.2979514850521,261.3043365821782,214.9214926508941,214.93231748862465
1986.5,263.24447489861905,263.2500480922031,263.25674595904195,216.3441824476486,216.35506083717178
1987.0,265.2083592242716,265.215139279433,265.22215710987695,217.7759069224004,217.78686524415826
1987.5,267.18495647872714,267.19312777801355,267.2004738999596,219.216040893061,219.22710286451374
1988.0,269.1741820783199,269.18394939967897,269.19163270109317,220.6641308288745,220.67531905353027
1988.5,271.1759640571445,271.1875532747845,271.19558301973717,222.12103375097294,222.13238852867178
1989.0,273.1894346068129,273.20309316104726,273.21147617522473,223.59010500677036,223.6016798504487
1989.5,275.2133458223178,275.2293436237474,275.23808953597324,225.03366666190576,225.04648892345702
1990.0,277.2476416038805,277.2662714695959,277.27539006233184,226.48438756005854,226.49737452913968
1990.5,279.29229866222863,279.31388787897095,279.32339147107746,227.95661370989907,227.96978538796444
1991.0,281.34738681693267,281.37229285224066,281.3821950056894,229.44988897408592,229.46326760594062
1991.5,283.4130213578603,283.441629336912,283.4519440815342,230.96381263138446,230.97741991453736
1992.0,285.4889747801449,285.52177306750457,285.5325105502506,232.49801552024564,232.51187362450239
1992.5,287.57699922579036,287.61442661887384,287.62560253361016,234.05211796891558,234.06624979731075
1993.0,289.67686682811575,289.7193954143341,289.7310254935193,235.62571332415902,235.64014257286712
1993.5,291.7884897869736,291.83662147330887,291.8487217781717,237.2183545737576,237.23310572347535
