time,ET Model,CE & ET Model
2006.0,0.3700653841856778,0.36936528418130105
2006.5,0.3764290405340099,0.3756951551803398
2007.0,0.3833802109717941,0.382610395161446
2007.5,0.39095214273685047,0.3901440888530447
2008.0,0.399178087583924,0.3983293238611673
2008.5,0.4080902448012683,0.40719813912460334
2009.0,0.41771922932493877,0.41678099637867944
2009.5,0.42809386465277033,0.4271065748787501
2010.0,0.43924121001160665,0.43820179903309986
2010.5,0.4511867919730196,0.45009206914590194
2011.0,0.4639514942021935,0.4627984123804019
2011.5,0.47754142683718426,0.4763269869452295
2012.0,0.4919535066685169,0.4906748047988757
2012.5,0.5071821924325709,0.5058363989933353
2013.0,0.5232170004038033,0.5218013575219338
2013.5,0.540049196860328,0.5385608800583288
2014.0,0.5576716215660974,0.5561077743102201
2014.5,0.5760796059120283,0.5744373248013336
2015.0,0.5952727904108203,0.5935491141552379
2015.5,0.6152590486103849,0.6134509126580212
2016.0,0.6360343561084298,0.6341390118355202
2016.5,0.6575863738263106,0.6556011973407972
2017.0,0.6798971053754297,0.6778195558155221
2017.5,0.7029438823275129,0.700771470688279
2018.0,0.726700350979529,0.7244306039264499
2018.5,0.7511375142902029,0.7487679329952185
2019.0,0.7762211085629963,0.7737490642150409
2019.5,0.8018108257259117,0.7992626368267328
2020.0,0.8274967606364356,0.8248736891430487
2020.5,0.8531633173238629,0.8504636573435786
2021.0,0.8776230869259765,0.8747478620315758
2021.5,0.8999407517962822,0.896893574278021
2022.0,0.9200249081670869,0.9168104593351748
2022.5,0.9378137643071688,0.9344378492746784
2023.0,0.9532773009639617,0.9497466630935065
2023.5,0.9664171100124251,0.9627392294831287
2024.0,0.9772658145826033,0.973448694927049
2024.5,0.9858860863354639,0.9819380331889386
2025.0,0.9924435436611116,0.988298682802307
2025.5,0.9970736237678807,0.9926488454800186
2026.0,0.9999102761915155,0.9951586115125514
2026.5,1.001104666262204,0.9960567286996121
2027.0,1.0008194195944211,0.9955063543375403
2027.5,0.9992340836542379,0.9936874892306568
2028.0,0.9965425156755227,0.9907943097997405
2028.5,0.9929503562642666,0.9870326445651294
2029.0,0.9886732889672882,0.9826183220491183
2029.5,0.9839464844284622,0.9777862359873088
2030.0,0.9790079467184847,0.9727738999437926
2030.5,0.9740956399024211,0.9678185509052454
2031.0,0.9694447360673999,0.9631543804670382
2031.5,0.9710141480661236,0.9657002061602232
2032.0,0.983923238200466,0.9796700723487524
2032.5,1.0087940060671925,1.0056801024990898
2033.0,1.0461021532265449,1.0441964981937975
2033.5,1.0962878507329612,1.0955151427109264
2034.0,1.1594696326846663,1.159757118599632
2034.5,1.2355894845731175,1.2368711432915351
2035.0,1.324417725117143,1.3267019599695187
2035.5,1.4255576275673878,1.4289123420288785
2036.0,1.5377506007308641,1.5424413052112262
2036.5,1.6593112838472348,1.66544725046988
2037.0,1.7890479268092883,1.7967372231699557
2037.5,1.9256171797257047,1.934956947656673
2038.0,2.067542173113535,2.0786215483279085
2038.5,2.213231476474012,2.2261319041496845
