time,DURS Model,CE Model,ET Model,CE & ET Model
1957.0,0.9492229692230559,0.9492158436351223,0.9649023508198398,0.9648968143623716
1957.5,0.9481857937959828,0.9481784715133651,0.9641446264317219,0.9641389250094338
1958.0,0.947130436517163,0.9471229119436683,0.9633779127002076,0.9633720412505048
1958.5,0.9460565827890273,0.9460488501541843,0.962602161058175,0.9625961146899447
1959.0,0.9449639146322102,0.9449559679859717,0.9618172464232633,0.9618110204087124
1959.5,0.9438521105801396,0.9438439437874012,0.9610229706736916,0.9610165604317072
1960.0,0.9427208455873857,0.9427124523223193,0.9602190678608802,0.9602124689327959
1960.5,0.9415697909519383,0.9415611646921345,0.9594052108692265,0.9593984188881552
1961.0,0.9403986142503956,0.9403897482708132,0.9585810191893297,0.9585740298444221
1961.5,0.9392069792848845,0.9391978666516031,0.9577459315671851,0.9577387417546789
1962.0,0.9379945460406406,0.9379851796044146,0.9568993761527241,0.9568919816573952
1962.5,0.9367609706533279,0.9367513430429375,0.956040841886635,0.9560332383967687
1963.0,0.9355059053853211,0.9354960090007173,0.9551698045413147,0.9551619876124358
1963.5,0.934228998610295,0.9342188256155359,0.9542857365247523,0.9542777015366214
1964.0,0.9329298946861875,0.9329194369999932,0.9533881152031376,0.9533798573213323
1964.5,0.9316082333007725,0.9315974825893951,0.9524764295946028,0.9524679437364573
1965.0,0.930263649679488,0.9302525973489902,0.9515501857303168,0.9515414665351782
1965.5,0.9288957746546516,0.9288844118428687,0.9506089107996172,0.9505999526033168
1966.0,0.9275042347053384,0.9274925522735846,0.9496524910338081,0.9496432855999083
1966.5,0.9260886761474927,0.9260766646364594,0.9486804721858828,0.9486710133069667
1967.0,0.9246487747579331,0.9246364244572611,0.9476924190857869,0.9476827002298688
1967.5,0.9231841624076892,0.9231714633196741,0.9466879196524396,0.9466779339375662
1968.0,0.921694451241797,0.9216813930614935,0.9456665849527983,0.9456563251367627
1968.5,0.9201792432138614,0.9201658153154657,0.944628160669928,0.9446176171489783
1969.0,0.9186381337481507,0.9186243251729909,0.9435724120219282,0.9435615770092499
1969.5,0.917068459952222,0.9170542473463843,0.9424989748057951,0.9424878401453798
1970.0,0.9154618128484087,0.9154471816588912,0.941407504959756,0.9413960621088767
1970.5,0.913817642083367,0.9138025772767961,0.9402976784381525,0.9402859184581607
1971.0,0.9121353996374018,0.9121198856921032,0.9391691905937247,0.9391571041386011
1971.5,0.9104145293393262,0.9103985502222004,0.9380219237425753,0.9380094962729989
1972.0,0.9086544597636833,0.9086379989118102,0.9368558293835333,0.9368430514182856
1972.5,0.9068546048625572,0.9068376451637976,0.9356705571467492,0.9356574188401287
1973.0,0.905014364903972,0.904996888669561,0.9344657714309489,0.9344522625564406
1973.5,0.9031331273932971,0.9031151163326461,0.9332411514572841,0.9332272613992444
1974.0,0.9012102678941031,0.9011917030900842,0.9319963908985636,0.9319821086375323
1974.5,0.8992451507418748,0.8992260126259726,0.9307311977774526,0.9307165118744816
1975.0,0.8972371298331334,0.8972173981622138,0.9294453258282415,0.9294302244569957
1975.5,0.8951916545633876,0.8951713276921275,0.9281385591272867,0.928123030001865
1976.0,0.8931126255691244,0.8930916864542031,0.9268106615703109,0.9267946919353643
1976.5,0.8909995799210044,0.8909780109704917,0.9254613463168218,0.9254449262064867
1977.0,0.8888520381436728,0.888829821201815,0.9240902401286051,0.9240733551959989
1977.5,0.886669512038761,0.8866466283611646,0.9226971624707433,0.9226797977993924
1978.0,0.8844515078281865,0.8844279380630284,0.9212819423084854,0.921264082413191
1978.5,0.8821975272015056,0.882173251373824,0.9198444167669082,0.9198260455795472
1979.0,0.8799070676356442,0.8798820651339239,0.9183844301846829,0.9183655310431289
1979.5,0.8775796223015887,0.8775538718639315,0.9169018329748705,0.9168823886121898
1980.0,0.8752146802337096,0.8751881599340893,0.915396480660179,0.9153764731910478
1980.5,0.8728117264250581,0.872784413659283,0.9138682327471638,0.9138476436501891
1981.0,0.8703702419057906,0.8703421133769199,0.9123170863901072,0.912295886276244
1981.5,0.8678897038225332,0.8678607355260164,0.9107423598628674,0.9107204749820725
1982.0,0.8653695854411025,0.8653397526476615,0.9091351854414946,0.9091125934968427
1982.5,0.8628093560700467,0.8627786333093347,0.9074952688072556,0.9074719473372882
1983.0,0.8602084812320568,0.8601768422750311,0.9058223612123363,0.9057982869455169
1983.5,0.8575664227897845,0.85753384063014,0.9041157624221458,0.9040909204362882
1984.0,0.8548826390648561,0.8548490858996517,0.9023751470178227,0.9023495111045711
1984.5,0.8521565849617508,0.8521220321718123,0.900600234525917,0.9005737773750881
1985.0,0.8493877120184715,0.8493521301370238,0.898790730275754,0.8987634234855318
1985.5,0.8465754681958275,0.8465388268908012,0.8969463187006674,0.8969181326988284
1986.0,0.8437192981642642,0.8436815662169175,0.8950679892639444,0.8950388635936841
