time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2073.0,0.7594959678745262,0.7521768975380233,0.7056146254610576,0.6966774529925922,0.34741897759386
2073.5,0.760362868287923,0.7536702813624381,0.7071272664616515,0.7085405480547338,0.3494650804295421
2074.0,0.7612087860812412,0.7551250394388853,0.7086055294876779,0.7197565297952678,0.35147856226159085
2074.5,0.7620342424329328,0.7565422355503899,0.7100502450806406,0.7303611761987591,0.35346047498122113
2075.0,0.7628397450896612,0.7579227758988782,0.7114622165260454,0.7403887754642977,0.3554115853153588
2075.5,0.7636257887205788,0.7592674116671261,0.7128422384868085,0.7498720712061365,0.3573327631043521
2076.0,0.7643928552619264,0.7605771091652325,0.7141910563657026,0.7588260976971865,0.3592249067056227
2076.5,0.7651414142526144,0.761852809601798,0.7155091100787214,0.7672781122685054,0.361088881347091
2077.0,0.7658719231612279,0.7630954290782433,0.7167971624974836,0.7752578569190961,0.36292568312101153
2077.5,0.7665848277047613,0.7643058588680078,0.7180559573804133,0.7827935493813313,0.364738293485503
2078.0,0.7672805621593164,0.7654849658529108,0.7192861962885271,0.7899119322618845,0.3665274421970044
2078.5,0.7679595496629527,0.7666335930438481,0.7204885603622766,0.7966382725710015,0.3682938258521144
2079.0,0.768622202510853,0.7677525601442363,0.7216637122150125,0.8029963827057099,0.37003812548431936
2079.5,0.7692689224318626,0.7688426641324244,0.7228123022245019,0.8090086619487245,0.37176100110215987
2080.0,0.7699001007148945,0.7699046798494813,0.7239349513925579,0.81469614984187,0.3741559783058615
2080.5,0.7705161185225178,0.7709393605845938,0.7250322370099239,0.8200785864519201,0.37689272048503836
2081.0,0.7711173471868994,0.7719474386536511,0.726104706253335,0.8251744767003569,0.37958944233233266
2081.5,0.771704148491663,0.7729296259685123,0.7271528979633554,0.8300011560353802,0.38504407919624895
2082.0,0.7722768749442052,0.7738866145955535,0.7281773407711223,0.8345749543494871,0.3975905895746119
2082.5,0.7728358700931458,0.774819077302724,0.7291785656817047,0.8389112454845133,0.40831354894774524
2083.0,0.7733814687663934,0.7757276680947081,0.7301571055313477,0.8430242736090604,0.4174988877341601
2083.5,0.7739139973039544,0.7766130227359997,0.7311134771847478,0.8469272954590471,0.4262988961862843
2084.0,0.7744337737908148,0.7774757592618219,0.7320481848712127,0.8506326854553365,0.43446395385531733
2084.5,0.7749411083240103,0.7783164784768974,0.7329617213946996,0.8541520048885589,0.44210896188516485
2085.0,0.7754363031943118,0.7791357644421233,0.7338545685096611,0.8574960620818106,0.4495892486082412
2085.5,0.7759196530960087,0.7799341849492303,0.7347271972062213,0.8606749665722847,0.45764871208047797
2086.0,0.7763914453301689,0.7807122919835365,0.7355800679455122,0.8636981785400997,0.46523000732488995
2086.5,0.7768519600016626,0.781470622174911,0.7364136308681952,0.8665745540782347,0.47251517397890397
2087.0,0.7773014702102128,0.7822096972355899,0.7372283259889592,0.8693123867801101,0.47948260696407674
2087.5,0.7777402422350632,0.7829300242543353,0.7380245833953218,0.8719193021268389,0.48614775822113654
2088.0,0.7781685356633833,0.783632096146438,0.7388028234583943,0.8744024281954199,0.49252146680519626
2088.5,0.7785866035756945,0.784316392083752,0.7395634570029932,0.8767684982898558,0.4985745849742196
2089.0,0.7789946927236211,0.7849833779078269,0.7403068854780287,0.8790238733690231,0.504268903880376
2089.5,0.7793930437009672,0.7856335065281348,0.7410335011190259,0.8811745786590491,0.5095979898160746
2090.0,0.7797818911088253,0.7862672183067416,0.7417436869518734,0.8832261213242838,0.514528780485921
2090.5,0.7801614637152297,0.7868849414303749,0.7424378170250205,0.8851838040090425,0.5190877982472015
2091.0,0.7805319846097398,0.7874870922705943,0.7431162594320548,0.8870526509517349,0.5232929033864929
2091.5,0.7808936713532644,0.7880740757326214,0.7437794099718777,0.8888373823287772,0.5271617531742082
2092.0,0.78124673612337,0.7886462855932852,0.7444276178125169,0.8905424311005202,0.5307108076760398
2092.5,0.7815913858552901,0.7892041048266745,0.7450612237724628,0.8921719620251564,0.5339555877952435
2093.0,0.7819278223788153,0.7897479058799275,0.7456805605326339,0.8937298894906817,0.5369109812918295
2093.5,0.7822562425512312,0.7902780509571234,0.7462859528254222,0.8952198941220425,0.539591324368496
2094.0,0.782576838386451,0.7907948922336818,0.7468777176359067,0.8966454382329426,0.5420106073680951
2094.5,0.7828897971804822,0.7912987721807336,0.7474561643995977,0.8980097802036116,0.5441827012341975
2095.0,0.7831953016333537,0.7917900238721529,0.7480215951903949,0.8993159878573243,0.5461215393747477
2095.5,0.7834935299676237,0.7922689712770687,0.7485743076832594,0.9005669509050345,0.5478517860171278
2096.0,0.7837846560435828,0.7927359295397736,0.7491145942765236,0.9017653925232428,0.5493887211838527
2096.5,0.7840688494698929,0.7931912052483838,0.7496427395082302,0.9029138214732114,0.5507460810112846
2097.0,0.7843462757113024,0.7936350966932413,0.7501590204666928,0.9040144893963991,0.5519795316176785
2097.5,0.7846170961941902,0.7940678941380506,0.7506637072026283,0.9050696756083623,0.5535251159834527
2098.0,0.7848812220362719,0.7944898800612126,0.7511570630510562,0.9060815541686117,0.5551727738151578
2098.5,0.7851385003194817,0.7949013293346368,0.7516393448936092,0.9070521817108173,0.5568828951890994
2099.0,0.7853890612296573,0.795302509463053,0.75211080337342,0.9079835037148144,0.5586495667587706
2099.5,0.7856330423453111,0.7956936808641355,0.7525716830891986,0.9088773606776862,0.5604550820118915
2100.0,0.7858705863446414,0.7960750970693427,0.7530222227744865,0.9097354940825543,0.5622583330481488
