time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2038.0,7.173185137390388,7.933549362985474,7.980412526392494,8.015736962176206,8.028618147101994
2038.5,7.148502381932065,7.924449537460272,7.974629532600744,8.034457662543986,8.047977301700639
2039.0,7.123117486185771,7.913240536388433,7.967335848748184,8.05246215462886,8.066633875235029
2039.5,7.097101009621792,7.899951422985011,7.958077320879719,8.069760205482568,8.084599078689191
2040.0,7.0705228965404245,7.884623883602853,7.946743031367838,8.086365591088821,8.101887891310536
2040.5,7.043452044264882,7.867308892007423,7.933341609658017,8.102295999468929,8.118518999433233
2041.0,7.015955940103265,7.84822279451519,7.917935366174109,8.117032490762512,8.134519596516862
2041.5,6.9881003612094075,7.827539140952493,7.900588805382709,8.130760386577345,8.150034942953805
2042.0,6.959949131343572,7.805304615543411,7.8813694242910035,8.1437234416248,8.165334383755983
2042.5,6.9315639286244854,7.781568447027125,7.860352643568105,8.155969149477677,8.180644252737393
2043.0,6.903004138582073,7.756385297066665,7.837921011515775,8.167731158657109,8.195798712198467
2043.5,6.873958624915789,7.730018416946835,7.814210981260702,8.178952705056906,8.210209334909843
2044.0,6.844498595142424,7.702672750458345,7.789265636307543,8.189578597371607,8.223893427015286
2044.5,6.814542994976142,7.674249476352616,7.763131257915677,8.199527982563062,8.236803823806847
2045.0,6.783881557664346,7.644745896271697,7.735858225504662,8.20875806325186,8.248916341034406
2045.5,6.752584882937332,7.614232392050229,7.707348161479036,8.217277107798825,8.260237639858957
2046.0,6.720700160826857,7.582781562331821,7.677627092649414,8.225069836819234,8.270771603282524
2046.5,6.688272412159662,7.5503962552646255,7.646767906398941,8.232128706197383,8.280519351264108
