time,ET Model,CE & ET Model
2023.5,22.63556986327446,22.55357176112187
2024.0,22.949257626367803,22.86456362314831
2024.5,23.26594646504684,23.180082082610003
2025.0,23.58678510905987,23.500106152676732
2025.5,23.912228952377863,23.824015349064886
2026.0,24.242283767105807,24.150954734805076
2026.5,24.57703981037433,24.482680958760387
2027.0,24.916422790297375,24.81908683166589
2027.5,25.260366714629008,25.160085760790174
2028.0,25.608816560248783,25.505608498672455
2028.5,25.961681909910595,25.855553451980622
2029.0,26.31859182247624,26.209549041678827
2029.5,26.67947211224506,26.56751990221315
2030.0,27.044251374186057,26.929395711020877
2030.5,27.412863238877893,27.295112726725534
2031.0,28.016314258058223,27.93433031787541
2031.5,28.82723758649619,28.7457380006393
2032.0,29.67321419045495,29.592496484865393
2032.5,30.55504640800836,30.475530846861503
2033.0,31.46904159694499,31.396115364452115
2033.5,32.42108623616941,32.35550644637348
2034.0,33.412305733329276,33.3549314856552
2034.5,34.443697514888235,34.39228469922433
2035.0,35.516195331596165,35.46888262516858
2035.5,36.602377830636755,36.568536327809085
2036.0,37.6907155525681,37.666035222832164
2036.5,38.80559324400822,38.790976596338254
2037.0,39.94528626959771,39.94220588920996
2037.5,41.10784594396998,41.11743660209567
2038.0,42.291145309319724,42.31433674253792
2038.5,43.492871589335735,43.530551483276966
2039.0,44.71054173037643,44.76354979352804
2039.5,45.68867987658115,45.94985943919105
2040.0,46.642552792520256,46.92449011370358
2040.5,47.55951870699367,47.9060258316769
2041.0,48.48200424122578,48.89898546648594
2041.5,49.409587926488115,49.90752496017609
2042.0,50.32318971836871,50.90624648539808
2042.5,51.22077023505962,51.88586377383424
2043.0,52.10265942457546,52.808630211616034
2043.5,52.96629474679621,53.719082249280525
2044.0,54.31039449832985,54.96649819978021
2044.5,56.19662954483966,56.44106601491018
2045.0,58.01113281847874,57.863657365718424
2045.5,59.75614475369002,59.22973577628433
2046.0,61.42257801596733,60.53633734626575
2046.5,63.005386607637234,61.78169433866494
2047.0,64.50161800686752,62.965107838727775
2047.5,65.91021807349571,64.08676449173647
2048.0,67.0811492553387,65.41283087134767
2048.5,68.19853238522838,66.68725099053054
2049.0,69.16983461749054,67.84147930694233
2049.5,70.05315629048931,68.91720621947397
2050.0,70.8762217442023,69.91707240667805
2050.5,71.64243251850549,70.84504343241397
2051.0,72.35509216578086,71.70506858837071
2051.5,73.01741444163376,72.4035687840862
2052.0,73.63244070774746,73.05766632911678
2052.5,74.20302561754724,73.66441566474779
2053.0,74.73184898337384,74.22690524703721
2053.5,75.22140753494517,74.74774753984279
2054.0,75.67401559253484,75.22944837467101
2054.5,76.0918084540936,75.67432911277199
2055.0,76.47674702627114,76.08453674212383
2055.5,76.83062972850938,76.46204860643222
2056.0,77.15510951983751,76.80868710714887
2056.5,77.45165833942762,77.1261501830234
2057.0,77.7125466450187,77.41606350703687
2057.5,77.88952531016953,77.67971517192966
2058.0,78.05631986122228,77.88614613916596
2058.5,78.20487911053753,78.03174179268073
2059.0,78.33709310459697,78.16644635687271
2059.5,78.46569383619244,78.2851715538234
2060.0,78.63900449261223,78.3894680529751
2060.5,78.80992597059986,78.47967951725782
2061.0,78.97844134661891,78.55613709604708
2061.5,79.14453682826188,78.62311107831972
2062.0,79.30820209991683,78.73126853274879
2062.5,79.46943088060459,78.83755904690565
2063.0,79.62822107006953,78.94198096290665
2063.5,79.78457398069385,79.04453587992218
2064.0,79.93849425783833,79.14520771898042
